port,nets,cells,combcell,seqcell,macros,bufinv,refs,combarea,bufinvarea,noncombarea,macroarea,interconnectarea,totalcellarea,totalarea,slack,coreutil,rows,corew,coreh,aspectratio,cellnotonrow,nfcellnotonrow,celloverlap,nfcelloverlap,cellblock,nfcellblock,orientviolate,nforientviolate,siteviolate,nfsiteviolate,powerstrapviolate,nfpowerstrapviolate,twirelen,m1wl,m2wl,m3wl,m4wl,m5wl,m6wl,m7wl,m8wl,m9wl,mrdlwl,via12,via23,via34,via45,via56,via67,via78,via89,via9r,plangrp,volarea,routelayer,xglobalgrid,yglobalgrid,inst,sigclknets,netports,avgport,gcells,avgvart,peakvart,avghor,peakhor,twl,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,conts,v1,v2,v3,v4,v5,v6,v7,v8,v9,clkperiod,lvls,sinks,ctbuff,ctsaddgates,pregates,prebuf,clockcells,ctbuffarea,ctcellarea,mgskew,maxtranvio,maxcapvio,maxfanvio,cgskew,lpdelay,spdelay,cplen,cpslack,cpclkper,tns,viopath,whv,thv,holdvio,drc,routevio
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,1.0,56,62.472,93.632,1.499,0,0,0,0,0,0,0,0,0,0,0,0,24261.78,0.0,13485.59,7643.47,2023.12,735.07,341.09,0.0,33.44,0.0,0.0,7378,3161,217,161,18,2,2,0,0,0,0,10,20,30,2075,2232,7352,3.29,5510,30.22,83.33,37.46,88.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0,2,123,2,0,0,0,2,12.19891,12.19891,0.01052,0,1,0,0.011000000000000001,0.031,0.021,0.5,0.0,0.53,-0.01,4.0,0.0,0.0,0.0,16,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.604,72,80.56,120.384,1.494,0,0,0,0,0,0,0,0,0,0,0,0,29307.73,0.0,17575.3,9695.02,1531.55,398.85,107.01,0.0,0.0,0.0,0.0,7477,3457,99,99,6,0,0,0,0,0,0,10,26,38,2117,2274,7447,3.27,9250,20.77,72.22,20.47,75.0,29866.14,156.25,16882.41,10158.6,2051.62,505.12,112.12,0.0,0.0,0.0,0.0,12493,6964,5263,142,116,8,0,0,0,0,0.6,1,123,0,0,0,0,0,0.0,0.0,0.01371,0,0,0,0.013999999999999999,0.013999999999999999,0.0,0.49,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.7120000000000001,66,74.632,110.352,1.479,0,0,0,0,0,0,0,0,0,0,0,0,27238.93,0.0,16314.69,8896.86,1571.68,352.03,103.66,0.0,0.0,0.0,0.0,7558,3292,125,109,6,0,0,0,0,0,0,10,24,35,2148,2305,7515,3.26,7820,23.35,77.78,24.92,80.0,28053.19,85.26,15208.82,9404.33,2554.91,606.56,193.32,0.0,0.0,0.0,0.0,12605,7018,5221,223,135,8,0,0,0,0,0.7,1,123,0,0,0,0,0,0.0,0.0,0.011590000000000001,0,0,0,0.012,0.012,0.0,0.49,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.81,62,69.768,103.664,1.486,0,0,0,0,0,0,0,0,0,0,0,0,25981.06,0.0,15316.13,8437.52,1437.92,496.13,230.74,2.43,60.19,0.0,0.0,7370,3192,130,124,14,2,2,0,0,0,0,10,22,33,2052,2208,7317,3.31,6720,25.43,77.78,28.8,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.8,1,123,0,0,0,0,0,0.0,0.0,0.0106,0,0,0,0.011000000000000001,0.011000000000000001,0.0,0.5,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.903,59,65.816,98.648,1.499,0,0,0,0,0,0,0,0,0,0,0,0,24483.86,0.0,14049.36,7931.06,1694.5,544.77,234.08,0.0,30.1,0.0,0.0,7333,3135,158,125,14,2,2,0,0,0,0,10,21,31,2044,2200,7300,3.32,6000,27.46,85.0,31.94,80.0,25227.63,23.74,13275.35,8093.26,2730.91,882.42,221.94,0.0,0.0,0.0,0.0,12137,6730,4953,266,170,18,0,0,0,0,0.9,1,123,0,0,0,0,0,0.0,0.0,0.01157,0,0,0,0.012,0.012,0.0,0.5,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,1.0,56,62.472,93.632,1.499,0,0,0,0,0,0,0,0,0,0,0,0,24261.78,0.0,13485.59,7643.47,2023.12,735.07,341.09,0.0,33.44,0.0,0.0,7378,3161,217,161,18,2,2,0,0,0,0,10,20,30,2075,2232,7352,3.29,5510,30.22,83.33,37.46,88.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0,2,123,2,0,0,0,2,12.19891,12.19891,0.01051,0,1,0,0.011000000000000001,0.031,0.021,0.5,0.0,0.53,-0.01,3.0,0.0,0.0,0.0,17,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.604,72,80.56,120.384,1.494,0,0,0,0,0,0,0,0,0,0,0,0,29307.73,0.0,17575.3,9695.02,1531.55,398.85,107.01,0.0,0.0,0.0,0.0,7477,3457,99,99,6,0,0,0,0,0,0,10,26,38,2117,2274,7447,3.27,9250,20.77,72.22,20.47,75.0,29866.14,156.25,16882.41,10158.6,2051.62,505.12,112.12,0.0,0.0,0.0,0.0,12493,6964,5263,142,116,8,0,0,0,0,0.6,1,123,0,0,0,0,0,0.0,0.0,0.01371,0,0,0,0.013999999999999999,0.013999999999999999,0.0,0.49,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.7120000000000001,66,74.632,110.352,1.479,0,0,0,0,0,0,0,0,0,0,0,0,27238.93,0.0,16314.69,8896.86,1571.68,352.03,103.66,0.0,0.0,0.0,0.0,7558,3292,125,109,6,0,0,0,0,0,0,10,24,35,2148,2305,7515,3.26,7820,23.35,77.78,24.92,80.0,28053.19,85.26,15208.82,9404.33,2554.91,606.55,193.32,0.0,0.0,0.0,0.0,12605,7018,5221,223,135,8,0,0,0,0,0.7,1,123,0,0,0,0,0,0.0,0.0,0.01158,0,0,0,0.012,0.012,0.0,0.5,0.0,0.53,-0.0,3.0,0.0,0.0,0.0,0,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.81,62,69.768,103.664,1.486,0,0,0,0,0,0,0,0,0,0,0,0,25981.06,0.0,15316.13,8437.52,1437.92,496.13,230.74,2.43,60.19,0.0,0.0,7370,3192,130,124,14,2,2,0,0,0,0,10,22,33,2052,2208,7317,3.31,6720,25.43,77.78,28.8,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.8,1,123,0,0,0,0,0,0.0,0.0,0.01061,0,0,0,0.011000000000000001,0.011000000000000001,0.0,0.5,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.903,59,65.816,98.648,1.499,0,0,0,0,0,0,0,0,0,0,0,0,24483.86,0.0,14049.36,7931.06,1694.5,544.77,234.08,0.0,30.1,0.0,0.0,7333,3135,158,125,14,2,2,0,0,0,0,10,21,31,2044,2200,7300,3.32,6000,27.46,85.0,31.94,80.0,25227.63,23.74,13275.35,8093.26,2730.91,882.42,221.94,0.0,0.0,0.0,0.0,12137,6730,4953,266,170,18,0,0,0,0,0.9,1,123,0,0,0,0,0,0.0,0.0,0.01158,0,0,0,0.012,0.012,0.0,0.5,0.0,0.53,-0.0,1.0,0.0,0.0,0.0,0,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,1.0,56,62.472,93.632,1.499,0,0,0,0,0,0,0,0,0,0,0,0,24261.78,0.0,13485.59,7643.47,2023.12,735.07,341.09,0.0,33.44,0.0,0.0,7378,3161,217,161,18,2,2,0,0,0,0,10,20,30,2075,2232,7352,3.29,5510,30.22,83.33,37.46,88.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0,2,123,2,0,0,0,2,12.19891,12.19891,0.01051,0,1,0,0.011000000000000001,0.031,0.021,0.5,0.0,0.53,-0.0,3.0,0.0,0.0,0.0,16,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.605,83,69.768,138.776,1.989,0,0,0,0,0,0,0,0,0,0,0,0,29732.72,0.0,19153.22,8487.68,1615.15,393.07,83.6,0.0,0.0,0.0,0.0,7531,3314,106,101,4,0,0,0,0,0,0,10,22,43,2140,2297,7498,3.26,8820,22.15,75.0,18.66,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.6,1,123,0,0,0,0,0,0.0,0.0,0.013130000000000001,0,0,0,0.013000000000000001,0.013000000000000001,0.0,0.49,0.0,0.53,-0.0,1.0,0.0,0.0,0.0,0,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.705,77,64.6,128.744,1.993,0,0,0,0,0,0,0,0,0,0,0,0,28807.65,0.0,18582.0,7982.74,1605.12,393.68,227.39,0.0,16.72,0.0,0.0,7535,3219,117,107,14,2,2,0,0,0,0,10,21,40,2130,2287,7480,3.27,7800,25.34,83.33,22.92,72.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.7,1,123,0,0,0,0,0,0.0,0.0,0.01427,0,0,0,0.013999999999999999,0.013999999999999999,0.0,0.49,0.0,0.53,-0.0,1.0,0.0,0.0,0.0,0,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.805,72,60.496,120.384,1.99,0,0,0,0,0,0,0,0,0,0,0,0,26742.73,0.0,16788.55,7401.49,1982.08,276.34,264.18,0.0,30.1,0.0,0.0,7329,3141,155,102,12,2,2,0,0,0,0,10,20,38,2043,2199,7291,3.32,7030,27.45,85.0,25.61,75.0,27265.21,63.82,15132.21,7783.26,3532.5,425.0,328.41,0.0,0.0,0.0,0.0,12110,6769,4943,256,118,24,0,0,0,0,0.8,1,123,0,0,0,0,0,0.0,0.0,0.01356,0,0,0,0.013999999999999999,0.013999999999999999,0.0,0.5,0.0,0.53,-0.01,3.0,0.0,0.0,0.0,0,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.904,68,57.0,113.696,1.995,0,0,0,0,0,0,0,0,0,0,0,0,25545.96,0.0,15657.06,7070.28,2000.55,353.25,428.03,3.34,33.44,0.0,0.0,7353,3035,177,113,20,2,2,0,0,0,0,10,19,36,2049,2205,7319,3.32,6300,29.92,78.95,29.96,80.0,26308.45,26.35,14022.62,7550.32,3863.11,597.65,248.41,0.0,0.0,0.0,0.0,12128,6726,4947,290,147,18,0,0,0,0,0.9,1,123,0,0,0,0,0,0.0,0.0,0.009770000000000001,0,0,0,0.01,0.01,0.0,0.5,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.605,83,69.768,138.776,1.989,0,0,0,0,0,0,0,0,0,0,0,0,29732.72,0.0,19153.22,8487.68,1615.15,393.07,83.6,0.0,0.0,0.0,0.0,7531,3314,106,101,4,0,0,0,0,0,0,10,22,43,2140,2297,7498,3.26,8820,22.15,75.0,18.66,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.6,1,123,0,0,0,0,0,0.0,0.0,0.013130000000000001,0,0,0,0.013000000000000001,0.013000000000000001,0.0,0.49,0.0,0.53,-0.0,1.0,0.0,0.0,0.0,0,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.705,77,64.6,128.744,1.993,0,0,0,0,0,0,0,0,0,0,0,0,28807.65,0.0,18582.0,7982.74,1605.12,393.68,227.39,0.0,16.72,0.0,0.0,7535,3219,117,107,14,2,2,0,0,0,0,10,21,40,2130,2287,7480,3.27,7800,25.34,83.33,22.92,72.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.7,1,123,0,0,0,0,0,0.0,0.0,0.01427,0,0,0,0.013999999999999999,0.013999999999999999,0.0,0.5,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.805,72,60.496,120.384,1.99,0,0,0,0,0,0,0,0,0,0,0,0,26742.73,0.0,16788.55,7401.49,1982.08,276.34,264.18,0.0,30.1,0.0,0.0,7329,3141,155,102,12,2,2,0,0,0,0,10,20,38,2043,2199,7291,3.32,7030,27.45,85.0,25.61,75.0,27265.21,63.82,15132.21,7783.26,3532.51,425.0,328.41,0.0,0.0,0.0,0.0,12110,6769,4943,256,118,24,0,0,0,0,0.8,1,123,0,0,0,0,0,0.0,0.0,0.01356,0,0,0,0.013999999999999999,0.013999999999999999,0.0,0.5,0.0,0.53,-0.0,2.0,0.0,0.0,0.0,0,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.904,68,57.0,113.696,1.995,0,0,0,0,0,0,0,0,0,0,0,0,25545.96,0.0,15657.06,7070.28,2000.55,353.25,428.03,3.34,33.44,0.0,0.0,7353,3035,177,113,20,2,2,0,0,0,0,10,19,36,2049,2205,7319,3.32,6300,29.92,78.95,29.96,80.0,26308.45,26.35,14022.62,7550.32,3863.11,597.65,248.41,0.0,0.0,0.0,0.0,12128,6726,4947,290,147,18,0,0,0,0,0.9,1,123,0,0,0,0,0,0.0,0.0,0.00978,0,0,0,0.01,0.01,0.0,0.5,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.605,83,69.768,138.776,1.989,0,0,0,0,0,0,0,0,0,0,0,0,29732.72,0.0,19153.22,8487.68,1615.15,393.07,83.6,0.0,0.0,0.0,0.0,7531,3314,106,101,4,0,0,0,0,0,0,10,22,43,2140,2297,7498,3.26,8820,22.15,75.0,18.66,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.6,1,123,0,0,0,0,0,0.0,0.0,0.013130000000000001,0,0,0,0.013000000000000001,0.013000000000000001,0.0,0.5,0.0,0.53,-0.0,1.0,0.0,0.0,0.0,0,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.705,77,64.6,128.744,1.993,0,0,0,0,0,0,0,0,0,0,0,0,28807.65,0.0,18582.0,7982.74,1605.12,393.68,227.39,0.0,16.72,0.0,0.0,7535,3219,117,107,14,2,2,0,0,0,0,10,21,40,2130,2287,7480,3.27,7800,25.34,83.33,22.92,72.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.7,1,123,0,0,0,0,0,0.0,0.0,0.01427,0,0,0,0.013999999999999999,0.013999999999999999,0.0,0.49,0.0,0.53,-0.0,1.0,0.0,0.0,0.0,0,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.805,72,60.496,120.384,1.99,0,0,0,0,0,0,0,0,0,0,0,0,26742.73,0.0,16788.55,7401.49,1982.08,276.34,264.18,0.0,30.1,0.0,0.0,7329,3141,155,102,12,2,2,0,0,0,0,10,20,38,2043,2199,7291,3.32,7030,27.45,85.0,25.61,75.0,27265.21,63.82,15132.21,7783.26,3532.5,425.0,328.41,0.0,0.0,0.0,0.0,12110,6769,4943,256,118,24,0,0,0,0,0.8,1,123,0,0,0,0,0,0.0,0.0,0.013580000000000002,0,0,0,0.013999999999999999,0.013999999999999999,0.0,0.5,0.0,0.53,-0.0,1.0,0.0,0.0,0.0,0,0
170,2304,2146,2023,123,0,609,74,4985.797056,844.774667,875.780239,0.0,1056.961932,5861.577295,6918.539226000001,-1.44,0.904,68,57.0,113.696,1.995,0,0,0,0,0,0,0,0,0,0,0,0,25545.96,0.0,15657.06,7070.28,2000.55,353.25,428.03,3.34,33.44,0.0,0.0,7353,3035,177,113,20,2,2,0,0,0,0,10,19,36,2049,2205,7319,3.32,6300,29.92,78.95,29.96,80.0,26308.45,26.35,14022.62,7550.32,3863.11,597.65,248.41,0.0,0.0,0.0,0.0,12128,6726,4947,290,147,18,0,0,0,0,0.9,1,123,0,0,0,0,0,0.0,0.0,0.00978,0,0,0,0.01,0.01,0.0,0.5,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0,0
170,2265,2102,1979,123,0,597,68,4881.598014,824.1890030000001,876.2885269999999,0.0,1045.183835,5757.886541,6803.070376000001,-1.68,0.607,41,138.472,68.55199999999999,0.495,0,0,0,0,0,0,0,0,0,0,0,0,29938.22,160.51,13831.39,12975.63,1156.11,1622.45,187.26,4.86,0.0,0.0,0.0,7608,3618,185,172,8,4,0,0,0,0,0,10,43,22,2167,2331,7597,3.26,8820,18.05,83.33,28.35,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.6,2,123,3,0,0,0,3,18.298370000000002,18.298370000000002,0.014719999999999999,0,0,0,0.015,0.019,0.004,0.47,-0.04,0.46,-0.14,5.0,0.0,0.0,0.0,0,0
170,2265,2102,1979,123,0,597,68,4881.598014,824.1890030000001,876.2885269999999,0.0,1045.183835,5757.886541,6803.070376000001,-1.68,0.7070000000000001,38,128.136,63.536,0.496,0,0,0,0,0,0,0,0,0,0,0,0,28491.03,20.06,12620.03,11870.59,1444.99,2331.38,90.29,113.7,0.0,0.0,0.0,7596,3720,260,239,11,6,0,0,0,0,0,10,40,21,2178,2342,7637,3.26,7800,20.34,83.33,35.05,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.7,1,123,0,0,0,0,0,0.0,0.0,0.00884,0,0,0,0.009000000000000001,0.009000000000000001,0.0,0.46,-0.01,0.46,-0.04,6.0,0.0,0.0,0.0,0,0
170,2265,2102,1979,123,0,597,68,4881.598014,824.1890030000001,876.2885269999999,0.0,1045.183835,5757.886541,6803.070376000001,-1.68,0.82,35,119.928,58.52,0.488,0,0,0,0,0,0,0,0,0,0,0,0,26322.45,0.0,10766.77,11137.95,1107.47,3046.08,43.47,217.36,3.34,0.0,0.0,7526,3611,301,285,16,10,2,0,0,0,0,10,37,19,2117,2281,7488,3.28,6480,21.58,72.22,43.62,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.8,1,123,0,0,0,0,0,0.0,0.0,0.00605,0,0,0,0.006,0.006,0.0,0.45,0.0,0.46,-0.01,5.0,0.0,0.0,0.0,0,0
170,2265,2102,1979,123,0,597,68,4881.598014,824.1890030000001,876.2885269999999,0.0,1045.183835,5757.886541,6803.070376000001,-1.68,0.9229999999999999,33,113.088,55.176,0.488,0,0,0,0,0,0,0,0,0,0,0,0,26142.94,0.0,10609.3,9881.44,1174.35,3792.32,227.39,438.06,20.06,0.0,0.0,7499,3500,356,343,47,31,2,0,0,0,0,10,35,18,2100,2262,7470,3.3,5780,24.09,85.0,50.44,100.0,26836.01,15.38,9929.65,9569.22,1736.15,4578.78,249.15,757.67,0.0,0.0,0.0,13380,6888,5444,481,464,57,46,0,0,0,0.9,1,123,0,0,0,0,0,0.0,0.0,0.00557,0,0,0,0.006,0.006,0.0,0.45,-0.01,0.46,-0.02,3.0,0.0,0.0,0.0,0,0
170,2265,2102,1979,123,0,597,68,4881.598014,824.1890030000001,876.2885269999999,0.0,1045.183835,5757.886541,6803.070376000001,-1.68,1.0,32,107.31200000000001,53.504,0.499,0,0,0,0,0,0,0,0,0,0,0,0,24893.88,0.0,10304.38,9121.82,1136.05,3525.72,210.67,555.1,40.13,0.0,0.0,7250,3221,379,355,46,30,2,0,0,0,0,10,34,18,2026,2188,7211,3.3,5610,25.65,88.89,53.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0,1,123,0,0,0,0,0,0.0,0.0,0.007390000000000001,0,0,0,0.006999999999999999,0.006999999999999999,0.0,0.56,-0.12,0.46,-0.59,7.0,0.0,0.0,0.0,18,0
170,2265,2102,1979,123,0,597,68,4881.598014,824.1890030000001,876.2885269999999,0.0,1045.183835,5757.886541,6803.070376000001,-1.68,0.607,41,138.472,68.55199999999999,0.495,0,0,0,0,0,0,0,0,0,0,0,0,29938.22,160.51,13831.39,12975.63,1156.11,1622.45,187.26,4.86,0.0,0.0,0.0,7608,3618,185,172,8,4,0,0,0,0,0,10,43,22,2167,2331,7597,3.26,8820,18.05,83.33,28.35,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.6,2,123,3,0,0,0,3,18.298370000000002,18.298370000000002,0.014719999999999999,0,0,0,0.015,0.019,0.004,0.47,-0.04,0.46,-0.15,5.0,0.0,0.0,0.0,0,0
170,2265,2102,1979,123,0,597,68,4881.598014,824.1890030000001,876.2885269999999,0.0,1045.183835,5757.886541,6803.070376000001,-1.68,0.7070000000000001,38,128.136,63.536,0.496,0,0,0,0,0,0,0,0,0,0,0,0,28491.03,20.06,12620.03,11870.59,1444.99,2331.38,90.29,113.7,0.0,0.0,0.0,7596,3720,260,239,11,6,0,0,0,0,0,10,40,21,2178,2342,7637,3.26,7800,20.34,83.33,35.05,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.7,1,123,0,0,0,0,0,0.0,0.0,0.00883,0,0,0,0.009000000000000001,0.009000000000000001,0.0,0.46,-0.01,0.46,-0.04,4.0,0.0,0.0,0.0,0,0
170,2265,2102,1979,123,0,597,68,4881.598014,824.1890030000001,876.2885269999999,0.0,1045.183835,5757.886541,6803.070376000001,-1.68,0.82,35,119.928,58.52,0.488,0,0,0,0,0,0,0,0,0,0,0,0,26322.45,0.0,10766.77,11137.95,1107.47,3046.08,43.47,217.36,3.34,0.0,0.0,7526,3611,301,285,16,10,2,0,0,0,0,10,37,19,2117,2281,7488,3.28,6480,21.58,72.22,43.62,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.8,1,123,0,0,0,0,0,0.0,0.0,0.0060799999999999995,0,0,0,0.006,0.006,0.0,0.45,-0.01,0.46,-0.02,4.0,0.0,0.0,0.0,0,0
170,2265,2102,1979,123,0,597,68,4881.598014,824.1890030000001,876.2885269999999,0.0,1045.183835,5757.886541,6803.070376000001,-1.68,0.9229999999999999,33,113.088,55.176,0.488,0,0,0,0,0,0,0,0,0,0,0,0,26142.94,0.0,10609.3,9881.44,1174.35,3792.32,227.39,438.06,20.06,0.0,0.0,7499,3500,356,343,47,31,2,0,0,0,0,10,35,18,2100,2262,7470,3.3,5780,24.09,85.0,50.44,100.0,26836.01,15.38,9929.65,9569.22,1736.15,4578.78,249.15,757.67,0.0,0.0,0.0,13380,6888,5444,481,464,57,46,0,0,0,0.9,1,123,0,0,0,0,0,0.0,0.0,0.00558,0,0,0,0.006,0.006,0.0,0.45,0.0,0.46,-0.01,3.0,0.0,0.0,0.0,0,0
170,2265,2102,1979,123,0,597,68,4881.598014,824.1890030000001,876.2885269999999,0.0,1045.183835,5757.886541,6803.070376000001,-1.68,1.0,32,107.31200000000001,53.504,0.499,0,0,0,0,0,0,0,0,0,0,0,0,24893.88,0.0,10304.38,9121.82,1136.05,3525.72,210.67,555.1,40.13,0.0,0.0,7250,3221,379,355,46,30,2,0,0,0,0,10,34,18,2026,2188,7211,3.3,5610,25.65,88.89,53.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.0,1,123,0,0,0,0,0,0.0,0.0,0.00745,0,0,0,0.006999999999999999,0.006999999999999999,0.0,0.56,-0.12,0.46,-0.58,7.0,0.0,0.0,0.0,14,0
170,2265,2102,1979,123,0,597,68,4881.598014,824.1890030000001,876.2885269999999,0.0,1045.183835,5757.886541,6803.070376000001,-1.68,0.607,41,138.472,68.55199999999999,0.495,0,0,0,0,0,0,0,0,0,0,0,0,29938.22,160.51,13831.39,12975.63,1156.11,1622.45,187.26,4.86,0.0,0.0,0.0,7608,3618,185,172,8,4,0,0,0,0,0,10,43,22,2167,2331,7597,3.26,8820,18.05,83.33,28.35,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.6,2,123,3,0,0,0,3,18.298370000000002,18.298370000000002,0.014719999999999999,0,0,0,0.015,0.019,0.004,0.47,-0.03,0.46,-0.14,5.0,0.0,0.0,0.0,0,0
170,2265,2102,1979,123,0,597,68,4881.598014,824.1890030000001,876.2885269999999,0.0,1045.183835,5757.886541,6803.070376000001,-1.68,0.7070000000000001,38,128.136,63.536,0.496,0,0,0,0,0,0,0,0,0,0,0,0,28491.03,20.06,12620.03,11870.59,1444.99,2331.38,90.29,113.7,0.0,0.0,0.0,7596,3720,260,239,11,6,0,0,0,0,0,10,40,21,2178,2342,7637,3.26,7800,20.34,83.33,35.05,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.7,1,123,0,0,0,0,0,0.0,0.0,0.00883,0,0,0,0.009000000000000001,0.009000000000000001,0.0,0.46,-0.01,0.46,-0.04,5.0,0.0,0.0,0.0,0,0
